customer_tweet_id,customer_message,uber_response,created_at,intent
518903,I'm back seat driving this is crazy #scared 😨 https://t.co/cMwD5TLPue,@239720 Here to help. Send us a note at https://t.co/kXjcHg9xTC so our team can connect.,Sat Dec 02 02:04:24 +0000 2017,
2570187,@115873 can existing partners lease #getaround cars?,"@728928 We're here to help! For more info, visit us at; https://t.co/IoFdS4vdqt.",Mon Oct 30 16:26:06 +0000 2017,
312469,This @115873 driver f*cking sucks. What happened to standards?,@190619 We’re sorry about that! Send us a note via https://t.co/fS660rQ8NQ so we can help.,Sat Oct 07 04:02:31 +0000 2017,
722608,@Uber_Support Hahahahaha you want a note coz I never sent details 0771842354 Ibrahim rude and more,@293017 We've been in touch via DM - Please see our most-recent message for more information and next steps.,Wed Oct 11 02:43:32 +0000 2017,
1602774,@Uber_Support I lost my phone in my uber. Having trouble completing the lost item form online. The form isnt working. What to do? Pls help!,@491939 We're here to help! Send us a DM with your email address so we can follow up.,Sun Nov 05 07:09:12 +0000 2017,
2938682,"@Uber_Support please help my account uber driver for confirmation rate is always drop day by day, altough i offline cause rain hard day by day.",@349604 Here to help! Find out more about ratings here; https://t.co/NZEeAzqoX0,Wed Nov 29 12:38:39 +0000 2017,
2342913,"@Uber_Support I already did. Basically, a sorry but if you want door to door delivery, then request on the instructions..",@677646 Oh no! Please DM us the email linked to your account so we can look into this for you. We look forward to your response.,Fri Oct 20 07:21:38 +0000 2017,
242228,@Uber_Support just sent you a DM about erroneous charges-- thanks in advance for your help,"@173532 We can definitely take a closer look! Contact us here; https://t.co/1xM0TILvAI, so we can help.",Thu Oct 05 14:21:10 +0000 2017,
726401,@Uber_Support NEED YOUR HELP TO OBTAIN MY INVOICE.. EVERYTIME I CLICK RESEND INVOCE THE PDF IS DAMAGED AND IM NOT ABLE TO OPEN IT.. HELP!,"@294001 Let's take a look, Arturo. Please reach out at https://t.co/hor8KFwZ7i and we'll follow up.",Wed Oct 11 02:00:49 +0000 2017,
2045087,"@Uber_Support Hey, every time I try to make an account with my phone number it keeps saying the number is in use when it isn't please help","@604783 Sorry to hear about the trouble, Salmah. Please reach out to our team at https://t.co/WvFcM6aFYx and we'll get a closer look!",Wed Oct 18 23:05:55 +0000 2017,
2531446,@uber_support I am struggling to get through to anyone with a reasonable response on the app. Extremely displeased with my order and service,"@720495 A member of our team has recently been in touch via email, please check your inbox and follow up there directly.",Mon Oct 30 09:14:22 +0000 2017,
551285,@115877 when will UberEATS come to Michigan,@248462 We're working hard to expand our service area! Stay tuned to our website for updates: https://t.co/Mf9vzZ0uru,Sat Dec 02 19:03:39 +0000 2017,
2243178,@Uber_Support This driver drove off as I had my hand on the vehicle. Unsafe. Unprofessional. Suspend him or at least let me rate him. https://t.co/jCYkMD9Zew,"@653947 That's definitely not ok, Kate. Please DM us the email address linked to your account so we can connect!",Thu Oct 19 17:08:16 +0000 2017,
285388,@14350 @Uber_Support Registered email id is: __email__ How to resolve this? https://t.co/waJCUTJjRt,"@183992 Hey there, Tabassum. Let's get this looked at for you. Please head on over to https://t.co/L2aXwAc0Tb so we can follow up with you directly.",Fri Oct 06 12:59:29 +0000 2017,
587487,@115873 what's the deal with the surge in questionable drivers?,@258781 Here to help. Send us a note at https://t.co/QDn91HzZV0 so our team can connect.,Sun Dec 03 15:52:53 +0000 2017,
263675,@Uber_Support I purchased $35 worth of credits because for some dumb reason you cant take my Master card. And you cant the credits either!,"@178849 We're sorry to hear this was your experience. Send us a note here, https://t.co/yqIhbGRNqi, and our team will be in touch.",Thu Oct 05 22:35:05 +0000 2017,
712579,"@116988 @7954 @115873 Uber won’t honor AMEX promotions, worst customer support I’ve ever seen. Amex should part ways.",@204190 We're here to help! We just sent you a DM.,Tue Oct 10 15:51:14 +0000 2017,
1558865,I think i dropped my phone in my @115873 last night 😕,@481763 We're here to help! Send us a note via https://t.co/rOtqyWhDC1 so our team can assist.,Sat Nov 04 13:07:09 +0000 2017,
391764,"Just wanna let y'all know. @115877 fucked me on my order, and have no way for me to get reimbursed NOR get me my missing food items",@208761 Sorry to hear this! Please send us a note at https://t.co/xLLG6cfrJA so we can look into this order for you.,Mon Oct 09 00:40:04 +0000 2017,
1271173,"@Uber_Support why is it that I wait 30 mins for your driver to get lost, then cancel it without even notifying me?!?!? Waste of time",@417613 Here to help! Send us a note via https://t.co/e8HVorX5rh and we'll be in touch.,Thu Oct 26 14:38:49 +0000 2017,
2746217,hey @115877 why is my delivery guy threatening me😭 https://t.co/FhR0m85GpB,@769039 Sorry to hear about the trouble! Send us a DM with your email address so we can connect.,Mon Nov 20 22:16:39 +0000 2017,
1726385,"@Uber_Support I sent a note. FTR, driver’s name is BARIK and he drives a Prius in the SF Bay Area. Beware.",@522119 Here to help! Please DM us your email address so we can follow up.,Tue Nov 07 05:26:39 +0000 2017,
372926,@Uber_Support I'm trying to checkout my order but the circle in the middle of the screen just spins endlessly without the page loading,@204375 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Sun Oct 08 23:19:48 +0000 2017,
900670,@Uber_Support my Mobile number is 9305512448 &amp; email I'd is premjeetsingh.69 @133941.com. I am not able to login through Mobile Pl. Help,@333806 We also advise that you remove all personal information from front facing social media.,Tue Oct 10 09:24:32 +0000 2017,
219979,"@115873 I wasn't offered the option to tip my driver after my ride, but I want to! Help!","@168460 Happy to help! Please reach out through in app support or by clicking ""sign in to get help"" here: https://t.co/1xM0TILvAI",Wed Oct 04 23:24:57 +0000 2017,
2407281,"No Krisp Kreme for us, no Krispy Kreme for anyone it seems. @115877 fail 👎",@692293 We're working hard to get Krispy Kreme to as many people as possible! Keep trying.,Tue Nov 14 14:04:14 +0000 2017,
2502205,@115873 @Uber_Support When I have not taken ride and your driver has canceled the ride my himself why I am I liable to pay the cancellation charges due to your’s driver unprofessional behaviour @36180 @146956 https://t.co/oRQsddyTI5,@713710 Sorry to hear about this. Please DM us the email address connected with your account profile so we can take a closer look.,Wed Nov 15 19:41:39 +0000 2017,
1745632,@115873 after the car came he requested me to get out as he has his fix customer in dadar? Is this how uber works? I booked an @1143 now https://t.co/ddaguzfi1N,@526342 Sorry to hear this was your experience! Please send us a note at https://t.co/iOszeeHZhQ so our team can connect right away.,Tue Nov 07 15:03:46 +0000 2017,
1818545,"@Uber_Support I paid twice for single ride as Driver asked to pay by paytm on another number i.e. 9136171171 Rs. 295, kindly refund amount.","@546237 We're ready to look into this, Ankit. Please send us a message with details of the trip here: https://t.co/biBCTHpjMe so we can follow up.",Mon Oct 16 09:54:23 +0000 2017,
1863200,"@Uber_Support Pathetic behaviour of Uber driver, continuously kept on switching off the AC despite being requested to keep the AC on","@556740 That's definitely not ok, Anupam. Please send us a DM with your account email address + trip details and we'll be in touch.",Fri Oct 20 12:18:08 +0000 2017,
915291,@Uber_Support @38136 awesome service last night! Can’t believe @115877 can get u so wrong,@337335 We want to follow up. Please provide us with the email address to your account and details via DM and a member of our team will follow up.,Fri Oct 13 14:33:06 +0000 2017,
1579236,@Uber_Support So my profile states that it is sitting at 66%.,"@486312 Upon review, we don't see any issues with your account. You're set to sign in and request a ride as normal!",Sat Nov 04 19:19:40 +0000 2017,
1237167,"@Uber_Support If I have no limit on the credit card, can I pay with cash in Brazil?",@410199 Hi Andrey! Please write in to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Thu Oct 26 01:30:58 +0000 2017,
2921912,@1582 @Uber_Support - what should I be doing at this time. Have already lost close to hundred dollars. Worried I am going to lose hundreds more.,"@784333 Thank you for reaching back out, Kenny. We see your support inquiry and will follow up once an update is available. We appreciate your patience and understanding while we research this matter.",Wed Nov 29 01:29:44 +0000 2017,
2253833,@115877 the Uber eats driver got to my gate where I live then cancelled the order after he told me he was here. WTF kind of shit is that?,@656527 We're sorry to hear this. Send us a note via https://t.co/hVMgTsth35 and we'll be in touch.,Sat Nov 11 05:29:19 +0000 2017,
1832155,@115877 can you pleaseeeee make a category for ‘soul food’?,@549709 We're here to help! Send us a DM with your email address so we can follow up.,Wed Nov 08 03:22:41 +0000 2017,
872145,"@Uber_Support I was one of over 200,000 pple who deleted their accounts in Feb, it took just 6 days. #Uber #refund #itstheprinciple",@214432 We'd be glad to take a look at this cancellation fee for you. Please send us a DM providing your email address so we can follow up.,Mon Oct 09 22:43:26 +0000 2017,
898247,@Uber_Support Terrible!! The driver if changed to after 30 minutes was at the wrong location! You are the worst! @115879 only from now on,@333309 So sorry about the trouble! Please send us a note here https://t.co/QsI1vsvcif and a member of our team will reach out asap.,Sat Oct 21 02:27:58 +0000 2017,
766883,"@Uber_Support Not to mention that having to adjust each item in a modifier in each menu item takes a considerable amount of time that we businesses could be using to serve our customers. As in any business, time is one of our most valuable assets.",@303283 Here to help! Send us a note here https://t.co/xaUrTQxE6e so we can assist.,Thu Nov 30 22:15:32 +0000 2017,
2702280,"Hey @Uber_Support, driver refused ride to airport, claimed he can't cancel the ride (said ""isn't working"") and became unreachable. Trip shows as active and I can't book another ride. What nonsense is this? Please help!",@759039 Hi there! Please send us a note at https://t.co/iOszeeHZhQ and we'll be happy to look into this for you.,Sun Nov 19 21:00:08 +0000 2017,
1162933,@Uber_Support it's my name that needs to change not seeking that as an option when I click pencil it tries to to takeaway photo.,@393574 Here to help! Contact us via https://t.co/ILb6VgllH9 so we can connect.,Sat Oct 28 09:20:23 +0000 2017,
